
FSA,SITE_ADDRESS,num_units,Average_Household_Size,Population,Total_EV_Pop,Total_EV_Pop,num_residents_baseline,ev_adoption_rate_baseline
M2J,35  ESTERBROOKE AVE ,218.0,2.550526533,61761.0,980.0,871.0,556.0147842,0.014102750926960379
M6M,2  GLENHAVEN ST ,24.0,2.648652045,42148.0,214.0,185.0,63.56764908,0.004389294865711303
M5R,66  SPADINA RD ,75.0,1.892163236,26197.0,524.0,478.0,141.9122427,0.018246364087490936
M6K,146  JAMESON AVE ,28.0,1.852943765,42110.0,388.0,336.0,51.88242542,0.007979102350985513
M5M,12  BIDEFORD AVE ,56.0,2.748787062,25495.0,925.0,811.0,153.9320755,0.03181015885467739
M5N,699  EGLINTON AVE W,27.0,2.566979183,16154.0,416.0,372.0,69.30843794,0.023028352110932276
M3K,825  WILSON AVE ,11.0,2.670628183,7865.0,122.0,99.0,29.37691001,0.012587412587412588
M4K,156  FLOYD AVE ,41.0,2.177892067,30913.0,456.0,407.0,89.29357475,0.013165981949341701
M1P,30  ANTRIM CRES ,135.0,2.739069796,45170.0,386.0,306.0,369.7744225,0.006774407792782821
M6A,30  COVINGTON RD ,26.0,2.429703615,22380.0,211.0,179.0,63.17229399,0.007998212689901698
M8W,9  BIRCHLEA AVE ,13.0,2.380450968,22381.0,408.0,368.0,30.94586258,0.01644251820740807
M6K,1465  KING ST W,48.0,1.852943765,42110.0,388.0,336.0,88.94130072,0.007979102350985513
M9A,49  MABELLE AVE ,128.0,2.332696715,36642.0,730.0,643.0,298.5851795,0.017548168768080345
M4Y,100  MAITLAND ST ,102.0,1.597563121,36319.0,288.0,249.0,162.9514383,0.006855915636443734
M6M,720  TRETHEWEY DR ,204.0,2.648652045,42148.0,214.0,185.0,540.3250172,0.004389294865711303
M6C,989  EGLINTON AVE W,146.0,2.353570027,23997.0,441.0,403.0,343.6212239,0.01679376588740259
M4Y,135  EARL PL ,15.0,1.597563121,36319.0,288.0,249.0,23.96344682,0.006855915636443734
M6J,115  EUCLID AVE ,16.0,2.077978386,32111.0,385.0,367.0,33.24765418,0.011429105291021768
M6L,1750  LAWRENCE AVE W,70.0,2.75242387,20156.0,120.0,100.0,192.6696709,0.004961301845604287
M9M,2600  FINCH AVE W,113.0,2.969381506,24245.0,162.0,134.0,335.5401102,0.005526912765518663
M4S,501  MOUNT PLEASANT RD ,28.0,1.956485782,30754.0,770.0,471.0,54.7816019,0.015315080965077714
M6M,2250  KEELE ST ,10.0,2.648652045,42148.0,214.0,185.0,26.48652045,0.004389294865711303
M3M,34  BROOKWELL DR ,44.0,2.616451308,24906.0,110.0,93.0,115.1238576,0.0037340399903637678
M9C,287  MARKLAND DR ,118.0,2.528566765,38725.0,481.0,417.0,298.3708783,0.010768237572627501
M1N,4  FOLCROFT AVE ,13.0,2.413191892,22976.0,321.0,301.0,31.3714946,0.013100626740947075
M8X,39  OLD MILL RD ,148.0,2.319650655,10624.0,423.0,373.0,343.3082969,0.03510918674698795
M6S,2555  BLOOR ST W,34.0,2.344079355,34029.0,751.0,678.0,79.69869807,0.019924182315084193
,,,,,,,,
M4Y,330  JARVIS ST ,82.0,1.597563121,36319.0,288.0,249.0,131.0001759,0.006855915636443734
M2K,644  SHEPPARD AVE E,128.0,2.171387011,25377.0,627.0,546.0,277.9375374,0.021515545572762737
,,,,,,,,
M4R,119  EGLINTON AVE W,18.0,2.197232472,11909.0,352.0,313.0,39.5501845,0.026282643378957093
M6B,1050  CASTLEFIELD AVE ,64.0,2.594707648,28534.0,310.0,273.0,166.0612895,0.009567533468844185
M2J,1700  FINCH AVE E,275.0,2.550526533,61761.0,980.0,871.0,701.3947966,0.014102750926960379
M6K,131  DUNN AVE ,29.0,1.852943765,42110.0,388.0,336.0,53.73536919,0.007979102350985513
M4B,1000  O'CONNOR DR ,12.0,2.445407962,18612.0,247.0,209.0,29.34489554,0.011229314420803783
M6C,3  CLAXTON BLVD ,19.0,2.353570027,23997.0,441.0,403.0,44.71783051,0.01679376588740259
M6K,95  JAMESON AVE ,66.0,1.852943765,42110.0,388.0,336.0,122.2942885,0.007979102350985513
M8W,21  PARK BLVD ,97.0,2.380450968,22381.0,408.0,368.0,230.9037439,0.01644251820740807
M4B,418  DAWES RD ,49.0,2.445407962,18612.0,247.0,209.0,119.8249901,0.011229314420803783
M8Y,135  STEPHEN DR ,26.0,2.202123397,21986.0,458.0,388.0,57.25520832,0.017647593923405803
M5R,138  PEARS AVE ,96.0,1.892163236,26197.0,524.0,478.0,181.6476707,0.018246364087490936
M4T,80  ST CLAIR AVE E,307.0,2.026279663,10332.0,302.0,277.0,622.0678565,0.02680991095625242
M6M,26  GULLIVER RD ,53.0,2.648652045,42148.0,214.0,185.0,140.3785584,0.004389294865711303
M2N,4  OAKBURN CRES ,11.0,2.199958989,75100.0,1595.0,1406.0,24.19954888,0.018721704394141146
M1P,41  ANTRIM CRES ,192.0,2.739069796,45170.0,386.0,306.0,525.9014008,0.006774407792782821
M4K,20  COSBURN AVE ,30.0,2.177892067,30913.0,456.0,407.0,65.33676201,0.013165981949341701
M2L,16  CARLUKE CRES ,101.0,2.862874556,11274.0,489.0,421.0,289.1503302,0.03734255809827923
M5P,400  WALMER RD ,547.0,2.075180874,19791.0,541.0,495.0,1135.123938,0.02501136880400182
M4E,2390  GERRARD ST E,16.0,2.342560235,25473.0,495.0,433.0,37.48096376,0.016998390452636125
M1H,525  MARKHAM RD ,115.0,2.77618165,23964.0,233.0,210.0,319.2608898,0.008763144717075613
M1K,996  DANFORTH RD ,20.0,2.720368174,48175.0,283.0,227.0,54.40736348,0.004711987545407369
M6K,150  DOWLING AVE ,66.0,1.852943765,42110.0,388.0,336.0,122.2942885,0.007979102350985513
M1T,25  BAY MILLS BLVD ,281.0,2.615402056,34607.0,344.0,298.0,734.9279777,0.008610974658306124
M6S,9  MORNINGSIDE AVE ,36.0,2.344079355,34029.0,751.0,678.0,84.38685678,0.019924182315084193
M1R,1704  VICTORIA PARK AVE ,93.0,2.790273835,30467.0,282.0,259.0,259.4954667,0.008501001083139134
M4J,117  COSBURN AVE ,24.0,2.408336761,35128.0,452.0,401.0,57.80008226,0.011415395126394898
M9W,6  AUBURNDALE CRT ,82.0,2.892017785,40977.0,1523.0,1526.0,237.1454584,0.03724040315298826
M9N,29  SOUTH STATION ST ,128.0,2.490585874,26059.0,173.0,149.0,318.7949919,0.005717794236156414
M4H,43  THORNCLIFFE PARK DR ,380.0,3.084969477,18698.0,82.0,59.0,1172.288401,0.003155417691731736
M1K,2233  EGLINTON AVE E,110.0,2.720368174,48175.0,283.0,227.0,299.2404991,0.004711987545407369
M6M,40  CLEARVIEW HTS ,37.0,2.648652045,42148.0,214.0,185.0,98.00012567,0.004389294865711303
M4G,1833  BAYVIEW AVE ,112.0,2.426095568,19598.0,680.0,596.0,271.7227036,0.030411266455760793
M4V,1  MALLORY GDNS ,35.0,1.891364082,19273.0,518.0,451.0,66.19774287,0.023400612255486952
M2R,25  FISHERVILLE RD ,221.0,2.641476274,40581.0,422.0,362.0,583.7662566,0.008920430743451368
M3C,2  THE DONWAY  E,40.0,2.438357851,39616.0,461.0,406.0,97.53431404,0.010248384491114702
M6S,4049  DUNDAS ST W,208.0,2.344079355,34029.0,751.0,678.0,487.5685058,0.019924182315084193
M5A,184  RIVER ST ,54.0,1.792752562,48978.0,630.0,523.0,96.80863835,0.01067826371023725
M3M,1385  SHEPPARD AVE W,40.0,2.616451308,24906.0,110.0,93.0,104.6580523,0.0037340399903637678
M4V,342  AVENUE RD ,24.0,1.891364082,19273.0,518.0,451.0,45.39273797,0.023400612255486952
M1L,23  ENGELHART CRES ,11.0,2.853173023,35833.0,295.0,239.0,31.38490325,0.006669829486785924
M4N,2745  YONGE ST ,41.0,2.579184067,16058.0,644.0,578.0,105.7465467,0.03599451986548761
M1K,2231  EGLINTON AVE E,110.0,2.720368174,48175.0,283.0,227.0,299.2404991,0.004711987545407369
M9N,133  WOODWARD AVE ,11.0,2.490585874,26059.0,173.0,149.0,27.39644461,0.005717794236156414
M4K,1243  BROADVIEW AVE ,38.0,2.177892067,30913.0,456.0,407.0,82.75989855,0.013165981949341701
M4L,1636  QUEEN ST E,21.0,2.342956876,32218.0,521.0,460.0,49.2020944,0.014277732944316841
M5N,650  BRIAR HILL AVE ,85.0,2.566979183,16154.0,416.0,372.0,218.1932306,0.023028352110932276
M6K,1340  KING ST W,16.0,1.852943765,42110.0,388.0,336.0,29.64710024,0.007979102350985513
M3M,2994  KEELE ST ,12.0,2.616451308,24906.0,110.0,93.0,31.3974157,0.0037340399903637678
M8Y,28  RIVERWOOD PKWY ,58.0,2.202123397,21986.0,458.0,388.0,127.723157,0.017647593923405803
M3A,10  ROANOKE RD ,101.0,2.617582083,34361.0,925.0,624.0,264.3757904,0.018160123395710253
M9A,5005  DUNDAS ST W,255.0,2.332696715,36642.0,730.0,643.0,594.8376623,0.017548168768080345
M8V,103  SIXTEENTH ST ,10.0,1.933680845,44144.0,777.0,674.0,19.33680845,0.015268213120695904
M5R,93-99  MADISON AVE ,17.0,1.892163236,26197.0,524.0,478.0,32.16677501,0.018246364087490936
M6A,3253  BATHURST ST ,22.0,2.429703615,22380.0,211.0,179.0,53.45347953,0.007998212689901698
M6P,45  OAKMOUNT RD ,221.0,2.096324728,39870.0,493.0,413.0,463.2877649,0.01035866566340607
M4H,26  THORNCLIFFE PARK DR ,62.0,3.084969477,18698.0,82.0,59.0,191.2681076,0.003155417691731736
M4A,48  ECCLESTON DR ,69.0,2.407425743,14589.0,143.0,115.0,166.1123763,0.007882651312632806
M2L,38  CARLUKE CRES ,104.0,2.862874556,11274.0,489.0,421.0,297.7389538,0.03734255809827923
M4Y,89  ISABELLA ST ,76.0,1.597563121,36319.0,288.0,249.0,121.4147972,0.006855915636443734
M3C,48  GRENOBLE DR ,109.0,2.438357851,39616.0,461.0,406.0,265.7810058,0.010248384491114702
M8V,245  LAKE SHORE DR ,52.0,1.933680845,44144.0,777.0,674.0,100.5514039,0.015268213120695904
M3A,105  ROWENA DR ,243.0,2.617582083,34361.0,925.0,624.0,636.0724462,0.018160123395710253
M4K,20  GAMBLE AVE ,213.0,2.177892067,30913.0,456.0,407.0,463.8910103,0.013165981949341701
M5N,570  EGLINTON AVE W,11.0,2.566979183,16154.0,416.0,372.0,28.23677101,0.023028352110932276
M4E,2269  QUEEN ST E,17.0,2.342560235,25473.0,495.0,433.0,39.823524,0.016998390452636125
M4L,156  KINGSTON RD ,62.0,2.342956876,32218.0,521.0,460.0,145.2633263,0.014277732944316841
M3M,1309  WILSON AVE ,84.0,2.616451308,24906.0,110.0,93.0,219.7819099,0.0037340399903637678
M5B,55  MUTUAL ST ,40.0,1.652314112,17422.0,145.0,111.0,66.09256448,0.006371254735392033
M5R,30  WALMER RD ,40.0,1.892163236,26197.0,524.0,478.0,75.68652944,0.018246364087490936
M6B,3036-3050  BATHURST ST ,160.0,2.594707648,28534.0,310.0,273.0,415.1532237,0.009567533468844185
M2N,6  OAKBURN CRES ,11.0,2.199958989,75100.0,1595.0,1406.0,24.19954888,0.018721704394141146
M5C,60  RICHMOND ST E,50.0,1.671443737,3149.0,359.0,311.0,83.57218685,0.09876151159098126
M3H,21  ROSSEAU RD ,11.0,2.601476265,38416.0,610.0,528.0,28.61623892,0.013744273219491879
M2R,6151  BATHURST ST ,67.0,2.641476274,40581.0,422.0,362.0,176.9789104,0.008920430743451368
M4H,71  THORNCLIFFE PARK DR ,314.0,3.084969477,18698.0,82.0,59.0,968.6804158,0.003155417691731736
M6C,923  ST CLAIR AVE W,24.0,2.353570027,23997.0,441.0,403.0,56.48568065,0.01679376588740259
M3C,1053  DON MILLS RD ,40.0,2.438357851,39616.0,461.0,406.0,97.53431404,0.010248384491114702
M1B,20  SEWELLS RD ,92.0,3.188007586,65555.0,721.0,559.0,293.2966979,0.00852719090839753
M9A,10  ALLANHURST DR ,108.0,2.332696715,36642.0,730.0,643.0,251.9312452,0.017548168768080345
M5A,45  ST LAWRENCE ST ,50.0,1.792752562,48978.0,630.0,523.0,89.6376281,0.01067826371023725
M4Y,592  CHURCH ST ,12.0,1.597563121,36319.0,288.0,249.0,19.17075745,0.006855915636443734
M3N,235  GOSFORD BLVD ,131.0,2.99633216,40846.0,151.0,129.0,392.519513,0.0031582039857023943
M5A,417  GERRARD ST E,12.0,1.792752562,48978.0,630.0,523.0,21.51303074,0.01067826371023725
M6G,55  HENDRICK AVE ,29.0,2.348066298,30600.0,394.0,356.0,68.09392264,0.011633986928104575
M6S,93  COE HILL DR ,38.0,2.344079355,34029.0,751.0,678.0,89.07501549,0.019924182315084193
M5V,39  NIAGARA ST ,501.0,1.612054352,59912.0,847.0,804.0,807.6392304,0.013419682200560822
M2K,70  RUDDINGTON DR ,107.0,2.171387011,25377.0,627.0,546.0,232.3384102,0.021515545572762737
M3M,2880  KEELE ST ,11.0,2.616451308,24906.0,110.0,93.0,28.78096439,0.0037340399903637678
M6G,21  VAUGHAN RD ,173.0,2.348066298,30600.0,394.0,356.0,406.2154696,0.011633986928104575
M9W,40  TORBOLTON DR ,17.0,2.892017785,40977.0,1523.0,1526.0,49.16430235,0.03724040315298826
,,,,,,,,
M6M,4  GREENBROOK DR ,23.0,2.648652045,42148.0,214.0,185.0,60.91899704,0.004389294865711303
M3A,32  CLAYLAND DR ,64.0,2.617582083,34361.0,925.0,624.0,167.5252533,0.018160123395710253
M4N,6  GLEN ECHO RD ,30.0,2.579184067,16058.0,644.0,578.0,77.37552201,0.03599451986548761
M6E,526  HARVIE AVE ,29.0,2.537301374,37684.0,271.0,239.0,73.58173985,0.0063422142023139795
M4C,11  COATSWORTH CRES ,174.0,2.423926092,46440.0,449.0,393.0,421.76314,0.008462532299741601
M8Y,159  STEPHEN DR ,24.0,2.202123397,21986.0,458.0,388.0,52.85096153,0.017647593923405803
M5V,163  PORTLAND ST ,46.0,1.612054352,59912.0,847.0,804.0,74.15450019,0.013419682200560822
M4L,1845  GERRARD ST E,20.0,2.342956876,32218.0,521.0,460.0,46.85913752,0.014277732944316841
M5S,1101  BAY ST ,265.0,1.893324462,17074.0,165.0,164.0,501.7309824,0.009605247745109523
M4B,996  O'CONNOR DR ,18.0,2.445407962,18612.0,247.0,209.0,44.01734332,0.011229314420803783
M6A,3240  BATHURST ST ,28.0,2.429703615,22380.0,211.0,179.0,68.03170122,0.007998212689901698
M5R,22  WALMER RD ,71.0,1.892163236,26197.0,524.0,478.0,134.3435898,0.018246364087490936
M8W,270  SHELDON AVE ,74.0,2.380450968,22381.0,408.0,368.0,176.1533716,0.01644251820740807
M6E,560  OAKWOOD AVE ,24.0,2.537301374,37684.0,271.0,239.0,60.89523298,0.0063422142023139795
M4K,39  TORRENS AVE ,28.0,2.177892067,30913.0,456.0,407.0,60.98097788,0.013165981949341701
M6L,1465  LAWRENCE AVE W,161.0,2.75242387,20156.0,120.0,100.0,443.1402431,0.004961301845604287
M9R,80  BLACKFRIAR AVE ,47.0,2.720705484,33783.0,249.0,213.0,127.8731577,0.006304946274753575
M6H,331  BARTLETT AVE N,13.0,2.270037375,43730.0,372.0,318.0,29.51048588,0.007271895723759433
M6C,143  ARLINGTON AVE ,28.0,2.353570027,23997.0,441.0,403.0,65.89996076,0.01679376588740259
M6P,2861-2863  DUNDAS ST W,16.0,2.096324728,39870.0,493.0,413.0,33.54119565,0.01035866566340607
M4K,65 A  HILLSIDE DR ,71.0,2.177892067,30913.0,456.0,407.0,154.6303368,0.013165981949341701
M5A,305-307  PARLIAMENT ST ,10.0,1.792752562,48978.0,630.0,523.0,17.92752562,0.01067826371023725
M6L,1550  LAWRENCE AVE W,95.0,2.75242387,20156.0,120.0,100.0,261.4802677,0.004961301845604287
M5M,262  RIDLEY BLVD ,111.0,2.748787062,25495.0,925.0,811.0,305.1153639,0.03181015885467739
M3M,2842  KEELE ST ,12.0,2.616451308,24906.0,110.0,93.0,31.3974157,0.0037340399903637678
M3N,100  YORK GATE BLVD ,133.0,2.99633216,40846.0,151.0,129.0,398.5121773,0.0031582039857023943
M5P,905  AVENUE RD ,10.0,2.075180874,19791.0,541.0,495.0,20.75180874,0.02501136880400182
M9M,73  LOVILLA BLVD ,16.0,2.969381506,24245.0,162.0,134.0,47.5101041,0.005526912765518663
M1J,123  BELLAMY RD N,250.0,2.928995488,37002.0,194.0,169.0,732.248872,0.004567320685368358
M2J,20  GODSTONE RD ,174.0,2.550526533,61761.0,980.0,871.0,443.7916167,0.014102750926960379
M9V,2677  KIPLING AVE ,227.0,3.235332973,53878.0,358.0,324.0,734.4205849,0.00601358625041761
M6C,54  RAGLAN AVE ,16.0,2.353570027,23997.0,441.0,403.0,37.65712043,0.01679376588740259
M4C,2526  DANFORTH AVE ,48.0,2.423926092,46440.0,449.0,393.0,116.3484524,0.008462532299741601
M3H,81  GARTHDALE CRT ,10.0,2.601476265,38416.0,610.0,528.0,26.01476265,0.013744273219491879
M4L,125  KENILWORTH AVE ,20.0,2.342956876,32218.0,521.0,460.0,46.85913752,0.014277732944316841
M8X,2686  BLOOR ST W,21.0,2.319650655,10624.0,423.0,373.0,48.71266376,0.03510918674698795
M4L,15  EASTWOOD RD ,24.0,2.342956876,32218.0,521.0,460.0,56.23096502,0.014277732944316841
M6N,210  WOOLNER AVE ,188.0,2.52268739,40252.0,279.0,240.0,474.2652293,0.005962436649110604
M3M,1491  WILSON AVE ,40.0,2.616451308,24906.0,110.0,93.0,104.6580523,0.0037340399903637678
M4M,793  GERRARD ST E,28.0,2.189286026,25052.0,497.0,457.0,61.30000873,0.01824205652243334
M6N,220  WOOLNER AVE ,130.0,2.52268739,40252.0,279.0,240.0,327.9493607,0.005962436649110604
M6R,1609  QUEEN ST W,41.0,2.281990801,19349.0,352.0,293.0,93.56162284,0.015142901441934984
M6A,3270  BATHURST ST ,160.0,2.429703615,22380.0,211.0,179.0,388.7525784,0.007998212689901698
M4B,2901  ST CLAIR AVE E,12.0,2.445407962,18612.0,247.0,209.0,29.34489554,0.011229314420803783
M4K,69  GAMBLE AVE ,33.0,2.177892067,30913.0,456.0,407.0,71.87043821,0.013165981949341701
M4B,510  DAWES RD ,62.0,2.445407962,18612.0,247.0,209.0,151.6152936,0.011229314420803783
M6A,49  NEPTUNE DR ,10.0,2.429703615,22380.0,211.0,179.0,24.29703615,0.007998212689901698
M5N,780  EGLINTON AVE W,87.0,2.566979183,16154.0,416.0,372.0,223.3271889,0.023028352110932276
M1N,1140  KINGSTON RD ,34.0,2.413191892,22976.0,321.0,301.0,82.04852433,0.013100626740947075
M4L,4  NEWBOLD AVE ,12.0,2.342956876,32218.0,521.0,460.0,28.11548251,0.014277732944316841
M1T,3275  SHEPPARD AVE E,219.0,2.615402056,34607.0,344.0,298.0,572.7730503,0.008610974658306124
M9A,307  THE KINGSWAY  ,26.0,2.332696715,36642.0,730.0,643.0,60.65011459,0.017548168768080345
M6G,740  DUPONT ST ,210.0,2.348066298,30600.0,394.0,356.0,493.0939226,0.011633986928104575
M1B,35  DURNFORD RD ,21.0,3.188007586,65555.0,721.0,559.0,66.94815931,0.00852719090839753
M4V,80  HEATH ST W,35.0,1.891364082,19273.0,518.0,451.0,66.19774287,0.023400612255486952
M4X,555  SHERBOURNE ST ,292.0,2.01498886,19896.0,101.0,92.0,588.3767471,0.004624045034177724
M3N,355  GRANDRAVINE DR ,118.0,2.99633216,40846.0,151.0,129.0,353.5671949,0.0031582039857023943
M4K,55  COSBURN AVE ,155.0,2.177892067,30913.0,456.0,407.0,337.5732704,0.013165981949341701
M6L,2625  KEELE ST ,10.0,2.75242387,20156.0,120.0,100.0,27.5242387,0.004961301845604287
M6K,90  TYNDALL AVE ,120.0,1.852943765,42110.0,388.0,336.0,222.3532518,0.007979102350985513
M5A,280  DUNDAS ST E,241.0,1.792752562,48978.0,630.0,523.0,432.0533674,0.01067826371023725
M1R,1  TERRAVIEW BLVD ,104.0,2.790273835,30467.0,282.0,259.0,290.1884788,0.008501001083139134
M2K,71  TALARA DR ,29.0,2.171387011,25377.0,627.0,546.0,62.97022332,0.021515545572762737
M1L,4  RANNOCK ST ,26.0,2.853173023,35833.0,295.0,239.0,74.1824986,0.006669829486785924
M6S,596  JANE ST ,17.0,2.344079355,34029.0,751.0,678.0,39.84934904,0.019924182315084193
M1R,1698  VICTORIA PARK AVE ,52.0,2.790273835,30467.0,282.0,259.0,145.0942394,0.008501001083139134
M1R,1735  VICTORIA PARK AVE ,43.0,2.790273835,30467.0,282.0,259.0,119.9817749,0.008501001083139134
M2J,24  FOREST MANOR RD ,128.0,2.550526533,61761.0,980.0,871.0,326.4673962,0.014102750926960379
M8V,2835  LAKE SHORE BLVD W,148.0,1.933680845,44144.0,777.0,674.0,286.1847651,0.015268213120695904
M4J,257  TORRENS AVE ,17.0,2.408336761,35128.0,452.0,401.0,40.94172494,0.011415395126394898
M6L,2639  KEELE ST ,11.0,2.75242387,20156.0,120.0,100.0,30.27666257,0.004961301845604287
M4R,14  CHATSWORTH DR ,41.0,2.197232472,11909.0,352.0,313.0,90.08653135,0.026282643378957093
M4Y,561  JARVIS ST ,28.0,1.597563121,36319.0,288.0,249.0,44.73176739,0.006855915636443734
M4L,474  KINGSTON RD ,38.0,2.342956876,32218.0,521.0,460.0,89.03236129,0.014277732944316841
M3L,1770  WILSON AVE ,31.0,3.011726079,19263.0,114.0,91.0,93.36350845,0.00472408243783419
M9A,14  BEXHILL CRT ,14.0,2.332696715,36642.0,730.0,643.0,32.65775401,0.017548168768080345
M1J,1320  DANFORTH RD ,67.0,2.928995488,37002.0,194.0,169.0,196.2426977,0.004567320685368358
M4L,6  KINGSTON RD ,16.0,2.342956876,32218.0,521.0,460.0,37.48731002,0.014277732944316841
M5R,191  ST GEORGE ST ,105.0,1.892163236,26197.0,524.0,478.0,198.6771398,0.018246364087490936
M2J,80  FOREST MANOR RD ,287.0,2.550526533,61761.0,980.0,871.0,732.001115,0.014102750926960379
,,,,,,,,
M1G,3700  LAWRENCE AVE E,105.0,2.995636575,30894.0,213.0,187.0,314.5418404,0.00605295526639477
M2J,30  ESTERBROOKE AVE ,163.0,2.550526533,61761.0,980.0,871.0,415.7358249,0.014102750926960379
M8Y,5  NEWHOLM RD ,27.0,2.202123397,21986.0,458.0,388.0,59.45733172,0.017647593923405803
M6A,3255  BATHURST ST ,22.0,2.429703615,22380.0,211.0,179.0,53.45347953,0.007998212689901698
M9A,4752  DUNDAS ST W,14.0,2.332696715,36642.0,730.0,643.0,32.65775401,0.017548168768080345
M6C,210  VAUGHAN RD ,25.0,2.353570027,23997.0,441.0,403.0,58.83925068,0.01679376588740259
M1R,1749  VICTORIA PARK AVE ,85.0,2.790273835,30467.0,282.0,259.0,237.173276,0.008501001083139134
M3C,1071  DON MILLS RD ,61.0,2.438357851,39616.0,461.0,406.0,148.7398289,0.010248384491114702
M4X,435  SHERBOURNE ST ,48.0,2.01498886,19896.0,101.0,92.0,96.71946528,0.004624045034177724
M9N,2089  LAWRENCE AVE W,121.0,2.490585874,26059.0,173.0,149.0,301.3608908,0.005717794236156414
M5T,15  LARCH ST ,20.0,1.986573458,17903.0,127.0,104.0,39.73146916,0.0058090822767134
M9V,2777  KIPLING AVE ,325.0,3.235332973,53878.0,358.0,324.0,1051.483216,0.00601358625041761
M8W,765  BROWNS LINE ,24.0,2.380450968,22381.0,408.0,368.0,57.13082323,0.01644251820740807
M4J,338-342  DONLANDS AVE ,36.0,2.408336761,35128.0,452.0,401.0,86.7001234,0.011415395126394898
M2N,8  OAKBURN CRES ,11.0,2.199958989,75100.0,1595.0,1406.0,24.19954888,0.018721704394141146
M2P,24  THE LINKS RD ,95.0,2.528820375,7546.0,345.0,318.0,240.2379356,0.04214153193745031
M1L,10  TEESDALE PL ,285.0,2.853173023,35833.0,295.0,239.0,813.1543116,0.006669829486785924
M3A,15  BROOKBANKS DR ,148.0,2.617582083,34361.0,925.0,624.0,387.4021483,0.018160123395710253
,,,,,,,,
M1R,1911  VICTORIA PARK AVE ,91.0,2.790273835,30467.0,282.0,259.0,253.914919,0.008501001083139134
M6C,195  VAUGHAN RD ,32.0,2.353570027,23997.0,441.0,403.0,75.31424086,0.01679376588740259
M5A,33  HAHN PL ,135.0,1.792752562,48978.0,630.0,523.0,242.0215959,0.01067826371023725
M1P,2  TREEWOOD ST ,82.0,2.739069796,45170.0,386.0,306.0,224.6037233,0.006774407792782821
M9N,15  HARDING AVE ,335.0,2.490585874,26059.0,173.0,149.0,834.3462678,0.005717794236156414
M4S,155  BALLIOL ST ,286.0,1.956485782,30754.0,770.0,471.0,559.5549337,0.015315080965077714
M4V,111  LAWTON BLVD ,152.0,1.891364082,19273.0,518.0,451.0,287.4873405,0.023400612255486952
M4W,11  ELM AVE ,59.0,1.895180275,15296.0,624.0,506.0,111.8156362,0.033080543933054395
M4J,80  BLAKE ST ,190.0,2.408336761,35128.0,452.0,401.0,457.5839846,0.011415395126394898
M4B,7  STAG HILL DR ,37.0,2.445407962,18612.0,247.0,209.0,90.48009459,0.011229314420803783
M4B,1157  O'CONNOR DR ,11.0,2.445407962,18612.0,247.0,209.0,26.89948758,0.011229314420803783
M4B,514  DAWES RD ,34.0,2.445407962,18612.0,247.0,209.0,83.14387071,0.011229314420803783
M6M,35  GULLIVER RD ,42.0,2.648652045,42148.0,214.0,185.0,111.2433859,0.004389294865711303
M5R,35  WALMER RD ,174.0,1.892163236,26197.0,524.0,478.0,329.2364031,0.018246364087490936
M4Y,138  WELLESLEY ST E,26.0,1.597563121,36319.0,288.0,249.0,41.53664115,0.006855915636443734
M9A,9  BEXHILL CRT ,13.0,2.332696715,36642.0,730.0,643.0,30.3250573,0.017548168768080345
M4L,223  WOODBINE AVE ,48.0,2.342956876,32218.0,521.0,460.0,112.46193,0.014277732944316841
M6K,100  TYNDALL AVE ,48.0,1.852943765,42110.0,388.0,336.0,88.94130072,0.007979102350985513
M4B,612  DAWES RD ,60.0,2.445407962,18612.0,247.0,209.0,146.7244777,0.011229314420803783
M4L,123  COXWELL AVE ,13.0,2.342956876,32218.0,521.0,460.0,30.45843939,0.014277732944316841
M3N,2999  JANE ST ,188.0,2.99633216,40846.0,151.0,129.0,563.3104461,0.0031582039857023943
M6P,35  HIGH PARK AVE ,201.0,2.096324728,39870.0,493.0,413.0,421.3612703,0.01035866566340607
M3M,39  BROOKWELL DR ,57.0,2.616451308,24906.0,110.0,93.0,149.1377246,0.0037340399903637678
M4E,619  WOODBINE AVE ,50.0,2.342560235,25473.0,495.0,433.0,117.1280118,0.016998390452636125
M6L,1622  LAWRENCE AVE W,20.0,2.75242387,20156.0,120.0,100.0,55.0484774,0.004961301845604287
M8V,359  KIPLING AVE ,12.0,1.933680845,44144.0,777.0,674.0,23.20417014,0.015268213120695904
M4Y,25  WOOD ST ,284.0,1.597563121,36319.0,288.0,249.0,453.7079264,0.006855915636443734
,,,,,,,,
M6J,300  SHAW ST ,32.0,2.077978386,32111.0,385.0,367.0,66.49530835,0.011429105291021768
M6K,109  JAMESON AVE ,118.0,1.852943765,42110.0,388.0,336.0,218.6473643,0.007979102350985513
M4E,751  WOODBINE AVE ,97.0,2.342560235,25473.0,495.0,433.0,227.2283428,0.016998390452636125
M4B,2902  ST CLAIR AVE E,12.0,2.445407962,18612.0,247.0,209.0,29.34489554,0.011229314420803783
M2R,18  CEDARCROFT BLVD ,117.0,2.641476274,40581.0,422.0,362.0,309.0527241,0.008920430743451368
M3A,70  PARKWOODS VILLAGE DR ,65.0,2.617582083,34361.0,925.0,624.0,170.1428354,0.018160123395710253
,,,,,,,,
M8V,2303  LAKE SHORE BLVD W,38.0,1.933680845,44144.0,777.0,674.0,73.47987211,0.015268213120695904
